,GEOID,NAME,OverFifty,TotalPop
417,17081050200,"Census Tract 502, Jefferson County, Illinois",1098,3057
418,17081050700,"Census Tract 507, Jefferson County, Illinois",1583,4175
419,17081050800,"Census Tract 508, Jefferson County, Illinois",1904,4141
420,17081050300,"Census Tract 503, Jefferson County, Illinois",1649,4535
421,17081051100,"Census Tract 511, Jefferson County, Illinois",852,2196
422,17081050500,"Census Tract 505, Jefferson County, Illinois",1725,3604
423,17081050900,"Census Tract 509, Jefferson County, Illinois",694,2763
424,17081050600,"Census Tract 506, Jefferson County, Illinois",1490,2923
425,17081050100,"Census Tract 501, Jefferson County, Illinois",1726,3969
426,17031320400,"Census Tract 3204, Cook County, Illinois",593,3204
427,17031020500,"Census Tract 205, Cook County, Illinois",1741,6584
428,17031031800,"Census Tract 318, Cook County, Illinois",344,1857
429,17031032100,"Census Tract 321, Cook County, Illinois",2200,6837
430,17031040100,"Census Tract 401, Cook County, Illinois",1141,3879
431,17031050300,"Census Tract 503, Cook County, Illinois",827,2723
432,17031051200,"Census Tract 512, Cook County, Illinois",258,1594
433,17031060200,"Census Tract 602, Cook County, Illinois",419,2324
434,17031061000,"Census Tract 610, Cook County, Illinois",217,2208
435,17031062400,"Census Tract 624, Cook County, Illinois",346,1576
436,17031070200,"Census Tract 702, Cook County, Illinois",581,4283
437,17031070300,"Census Tract 703, Cook County, Illinois",373,3575
438,17031010600,"Census Tract 106, Cook County, Illinois",1469,6271
439,17031020400,"Census Tract 204, Cook County, Illinois",1590,4236
440,17031031000,"Census Tract 310, Cook County, Illinois",1074,4089
441,17031040300,"Census Tract 403, Cook County, Illinois",1201,2925
442,17031050600,"Census Tract 506, Cook County, Illinois",550,2177
443,17031060500,"Census Tract 605, Cook County, Illinois",551,1295
444,17031060900,"Census Tract 609, Cook County, Illinois",2003,7114
445,17031061800,"Census Tract 618, Cook County, Illinois",160,1340
446,17031400500,"Census Tract 4005, Cook County, Illinois",414,1797
447,17031062300,"Census Tract 623, Cook County, Illinois",197,1602
448,17031070400,"Census Tract 704, Cook County, Illinois",941,3237
449,17031070600,"Census Tract 706, Cook County, Illinois",505,3257
450,17031410100,"Census Tract 4101, Cook County, Illinois",664,2176
451,17031410200,"Census Tract 4102, Cook County, Illinois",201,1586
452,17031410600,"Census Tract 4106, Cook County, Illinois",639,2699
453,17031411000,"Census Tract 4110, Cook County, Illinois",1604,3169
454,17031430800,"Census Tract 4308, Cook County, Illinois",544,1756
455,17031430900,"Census Tract 4309, Cook County, Illinois",537,1572
456,17031440300,"Census Tract 4403, Cook County, Illinois",2193,4577
457,17031440600,"Census Tract 4406, Cook County, Illinois",834,1807
458,17031460600,"Census Tract 4606, Cook County, Illinois",285,1008
459,17031806600,"Census Tract 8066, Cook County, Illinois",1285,3717
460,17031410900,"Census Tract 4109, Cook County, Illinois",916,3369
461,17031430300,"Census Tract 4303, Cook County, Illinois",518,2398
462,17031170600,"Census Tract 1706, Cook County, Illinois",1096,2468
463,17031600900,"Census Tract 6009, Cook County, Illinois",1034,3466
464,17031630300,"Census Tract 6303, Cook County, Illinois",1066,5474
465,17031828702,"Census Tract 8287.02, Cook County, Illinois",2006,4966
466,17031830001,"Census Tract 8300.01, Cook County, Illinois",1545,2486
467,17031819500,"Census Tract 8195, Cook County, Illinois",1243,3237
468,17031460700,"Census Tract 4607, Cook County, Illinois",587,2636
469,17031491000,"Census Tract 4910, Cook County, Illinois",1176,4239
470,17031809800,"Census Tract 8098, Cook County, Illinois",1046,2769
471,17031810100,"Census Tract 8101, Cook County, Illinois",1405,4675
472,17031810301,"Census Tract 8103.01, Cook County, Illinois",1547,4341
473,17031811401,"Census Tract 8114.01, Cook County, Illinois",1727,4596
474,17031820000,"Census Tract 8200, Cook County, Illinois",746,2196
475,17031801000,"Census Tract 8010, Cook County, Illinois",2387,5216
476,17031710800,"Census Tract 7108, Cook County, Illinois",1865,4741
477,17031730400,"Census Tract 7304, Cook County, Illinois",1678,4067
478,17031750500,"Census Tract 7505, Cook County, Illinois",2538,5893
479,17031800100,"Census Tract 8001, Cook County, Illinois",1153,2498
480,17031801300,"Census Tract 8013, Cook County, Illinois",1812,4426
481,17031801601,"Census Tract 8016.01, Cook County, Illinois",2249,4527
482,17031801606,"Census Tract 8016.06, Cook County, Illinois",3061,5907
483,17031803901,"Census Tract 8039.01, Cook County, Illinois",1589,3581
484,17031804106,"Census Tract 8041.06, Cook County, Illinois",2715,7328
485,17031806001,"Census Tract 8060.01, Cook County, Illinois",1889,5576
486,17031806502,"Census Tract 8065.02, Cook County, Illinois",1614,4483
487,17031809700,"Census Tract 8097, Cook County, Illinois",1374,3658
488,17031810702,"Census Tract 8107.02, Cook County, Illinois",1418,3851
489,17031812000,"Census Tract 8120, Cook County, Illinois",2116,5169
490,17031812200,"Census Tract 8122, Cook County, Illinois",1500,3989
491,17031812400,"Census Tract 8124, Cook County, Illinois",1152,3254
492,17031271400,"Census Tract 2714, Cook County, Illinois",327,1189
493,17031814500,"Census Tract 8145, Cook County, Illinois",1606,5600
494,17031815701,"Census Tract 8157.01, Cook County, Illinois",1329,3616
495,17031816700,"Census Tract 8167, Cook County, Illinois",809,2821
496,17031280100,"Census Tract 2801, Cook County, Illinois",1137,6447
497,17031170200,"Census Tract 1702, Cook County, Illinois",1421,4106
498,17031221000,"Census Tract 2210, Cook County, Illinois",389,2774
499,17031230200,"Census Tract 2302, Cook County, Illinois",337,2149
500,17031230500,"Census Tract 2305, Cook County, Illinois",833,3489
501,17031241200,"Census Tract 2412, Cook County, Illinois",433,1797
502,17031242800,"Census Tract 2428, Cook County, Illinois",391,1542
503,17031243200,"Census Tract 2432, Cook County, Illinois",296,2206
504,17031260300,"Census Tract 2603, Cook County, Illinois",452,1430
505,17031260400,"Census Tract 2604, Cook County, Illinois",368,1145
506,17031261000,"Census Tract 2610, Cook County, Illinois",663,2321
507,17031270500,"Census Tract 2705, Cook County, Illinois",415,1478
508,17031271500,"Census Tract 2715, Cook County, Illinois",417,1623
509,17031230600,"Census Tract 2306, Cook County, Illinois",1297,7303
510,17031221500,"Census Tract 2215, Cook County, Illinois",913,2822
511,17031230100,"Census Tract 2301, Cook County, Illinois",296,1794
512,17031240300,"Census Tract 2403, Cook County, Illinois",203,1215
513,17031241300,"Census Tract 2413, Cook County, Illinois",321,2090
514,17031241500,"Census Tract 2415, Cook County, Illinois",217,2930
515,17031241600,"Census Tract 2416, Cook County, Illinois",381,3603
516,17031030300,"Census Tract 303, Cook County, Illinois",1097,3464
517,17031031200,"Census Tract 312, Cook County, Illinois",1788,5937
518,17031823605,"Census Tract 8236.05, Cook County, Illinois",2025,4219
519,17031823803,"Census Tract 8238.03, Cook County, Illinois",2817,6693
520,17031824506,"Census Tract 8245.06, Cook County, Illinois",3261,7647
521,17031824701,"Census Tract 8247.01, Cook County, Illinois",1277,4319
522,17031825200,"Census Tract 8252, Cook County, Illinois",628,2170
523,17031825801,"Census Tract 8258.01, Cook County, Illinois",980,3601
524,17031827700,"Census Tract 8277, Cook County, Illinois",810,2876
525,17031827902,"Census Tract 8279.02, Cook County, Illinois",1438,4673
526,17031828100,"Census Tract 8281, Cook County, Illinois",1769,4816
527,17031828602,"Census Tract 8286.02, Cook County, Illinois",1837,4663
528,17031805111,"Census Tract 8051.11, Cook County, Illinois",1835,8294
529,17031805901,"Census Tract 8059.01, Cook County, Illinois",1724,4146
530,17031806002,"Census Tract 8060.02, Cook County, Illinois",2850,7258
531,17031806003,"Census Tract 8060.03, Cook County, Illinois",3258,8185
532,17031806400,"Census Tract 8064, Cook County, Illinois",927,2391
533,17031806501,"Census Tract 8065.01, Cook County, Illinois",886,2453
534,17031750600,"Census Tract 7506, Cook County, Illinois",1332,3663
535,17031310200,"Census Tract 3102, Cook County, Illinois",387,1652
536,17031691200,"Census Tract 6912, Cook County, Illinois",776,2969
537,17031730500,"Census Tract 7305, Cook County, Illinois",1586,4359
538,17031700100,"Census Tract 7001, Cook County, Illinois",1059,3552
539,17031710600,"Census Tract 7106, Cook County, Illinois",550,1767
540,17031711300,"Census Tract 7113, Cook County, Illinois",742,1794
541,17031770700,"Census Tract 7707, Cook County, Illinois",949,2451
542,17031800200,"Census Tract 8002, Cook County, Illinois",2645,6421
543,17031800300,"Census Tract 8003, Cook County, Illinois",1192,3517
544,17031800500,"Census Tract 8005, Cook County, Illinois",1928,5279
545,17031801100,"Census Tract 8011, Cook County, Illinois",1650,4880
546,17031801500,"Census Tract 8015, Cook County, Illinois",3244,6242
547,17031801603,"Census Tract 8016.03, Cook County, Illinois",1564,4128
548,17031801608,"Census Tract 8016.08, Cook County, Illinois",3826,6915
549,17031801901,"Census Tract 8019.01, Cook County, Illinois",2321,4370
550,17031802402,"Census Tract 8024.02, Cook County, Illinois",2654,5487
551,17031803010,"Census Tract 8030.10, Cook County, Illinois",2108,5367
552,17145030400,"Census Tract 304, Perry County, Illinois",840,2545
553,17145030600,"Census Tract 306, Perry County, Illinois",1524,4097
554,17145030200,"Census Tract 302, Perry County, Illinois",2715,7314
555,17145030100,"Census Tract 301, Perry County, Illinois",1273,2870
556,17145030300,"Census Tract 303, Perry County, Illinois",834,2208
557,17149952500,"Census Tract 9525, Pike County, Illinois",1021,2711
558,17149952600,"Census Tract 9526, Pike County, Illinois",1277,2870
559,17149952400,"Census Tract 9524, Pike County, Illinois",1438,3495
560,17149952800,"Census Tract 9528, Pike County, Illinois",951,2229
561,17149952700,"Census Tract 9527, Pike County, Illinois",1794,4449
562,17151971200,"Census Tract 9712, Pope County, Illinois",1361,2267
563,17151971300,"Census Tract 9713, Pope County, Illinois",1010,1982
564,17161020800,"Census Tract 208, Rock Island County, Illinois",2050,4892
565,17161021000,"Census Tract 210, Rock Island County, Illinois",1376,3820
566,17161021100,"Census Tract 211, Rock Island County, Illinois",1494,3408
567,17161021200,"Census Tract 212, Rock Island County, Illinois",2008,4313
568,17161021400,"Census Tract 214, Rock Island County, Illinois",408,1338
569,17161022600,"Census Tract 226, Rock Island County, Illinois",651,2308
570,17161023500,"Census Tract 235, Rock Island County, Illinois",661,2606
571,17161023600,"Census Tract 236, Rock Island County, Illinois",493,1797
572,17161024103,"Census Tract 241.03, Rock Island County, Illinois",1724,3726
573,17161021300,"Census Tract 213, Rock Island County, Illinois",2024,4986
574,17161021500,"Census Tract 215, Rock Island County, Illinois",1631,4046
575,17161021900,"Census Tract 219, Rock Island County, Illinois",736,1516
576,17031071300,"Census Tract 713, Cook County, Illinois",926,3982
577,17031080300,"Census Tract 803, Cook County, Illinois",744,4770
578,17031081600,"Census Tract 816, Cook County, Illinois",964,4000
579,17031081800,"Census Tract 818, Cook County, Illinois",1795,9919
580,17031081900,"Census Tract 819, Cook County, Illinois",232,923
581,17031570300,"Census Tract 5703, Cook County, Illinois",1429,5691
582,17029001000,"Census Tract 10, Coles County, Illinois",1743,3336
583,17031611500,"Census Tract 6115, Cook County, Illinois",910,3362
584,17031611700,"Census Tract 6117, Cook County, Illinois",402,1706
585,17031620200,"Census Tract 6202, Cook County, Illinois",707,2230
586,17029001200,"Census Tract 12, Coles County, Illinois",1174,3314
587,17091012300,"Census Tract 123, Kankakee County, Illinois",1191,4620
588,17091011700,"Census Tract 117, Kankakee County, Illinois",1135,3688
589,17091012200,"Census Tract 122, Kankakee County, Illinois",1148,3152
590,17131040200,"Census Tract 402, Mercer County, Illinois",1544,3449
591,17131040400,"Census Tract 404, Mercer County, Illinois",1687,3996
592,17131040100,"Census Tract 401, Mercer County, Illinois",1862,4586
593,17131040300,"Census Tract 403, Mercer County, Illinois",1720,3662
594,17043842706,"Census Tract 8427.06, DuPage County, Illinois",1890,4421
595,17043841801,"Census Tract 8418.01, DuPage County, Illinois",1796,5238
596,17043843100,"Census Tract 8431, DuPage County, Illinois",1349,4028
597,17043843200,"Census Tract 8432, DuPage County, Illinois",1630,4888
598,17167001001,"Census Tract 10.01, Sangamon County, Illinois",985,1805
599,17167003400,"Census Tract 34, Sangamon County, Illinois",2036,6388
600,17003957700,"Census Tract 9577, Alexander County, Illinois",792,1608
601,17003957800,"Census Tract 9578, Alexander County, Illinois",545,1397
602,17003957600,"Census Tract 9576, Alexander County, Illinois",1006,2186
603,17003957900,"Census Tract 9579, Alexander County, Illinois",460,1341
604,17129010300,"Census Tract 103, Menard County, Illinois",941,2494
605,17129010200,"Census Tract 102, Menard County, Illinois",1903,3889
606,17129010100,"Census Tract 101, Menard County, Illinois",2359,5984
607,17157950500,"Census Tract 9505, Randolph County, Illinois",957,2089
608,17157950800,"Census Tract 9508, Randolph County, Illinois",1795,4633
609,17157951300,"Census Tract 9513, Randolph County, Illinois",1134,2933
610,17157950600,"Census Tract 9506, Randolph County, Illinois",1943,4454
611,17157951200,"Census Tract 9512, Randolph County, Illinois",1998,6309
612,17157951100,"Census Tract 9511, Randolph County, Illinois",1486,3716
613,17157950900,"Census Tract 9509, Randolph County, Illinois",1497,3452
614,17157951000,"Census Tract 9510, Randolph County, Illinois",1096,2542
615,17157950700,"Census Tract 9507, Randolph County, Illinois",975,2418
616,17031807400,"Census Tract 8074, Cook County, Illinois",2484,6847
617,17031807600,"Census Tract 8076, Cook County, Illinois",2697,6261
618,17031807900,"Census Tract 8079, Cook County, Illinois",1969,4052
619,17031808001,"Census Tract 8080.01, Cook County, Illinois",1797,3617
620,17031808100,"Census Tract 8081, Cook County, Illinois",2556,3634
621,17031818600,"Census Tract 8186, Cook County, Illinois",1799,4852
622,17031819700,"Census Tract 8197, Cook County, Illinois",1952,5794
623,17031819802,"Census Tract 8198.02, Cook County, Illinois",1180,2651
624,17031820103,"Census Tract 8201.03, Cook County, Illinois",1576,4163
625,17031820700,"Census Tract 8207, Cook County, Illinois",2133,6732
626,17031822701,"Census Tract 8227.01, Cook County, Illinois",1728,4607
627,17031823001,"Census Tract 8230.01, Cook County, Illinois",1928,6407
628,17031823703,"Census Tract 8237.03, Cook County, Illinois",2199,8118
629,17031823002,"Census Tract 8230.02, Cook County, Illinois",2181,5845
630,17031823101,"Census Tract 8231.01, Cook County, Illinois",1444,4444
631,17031823302,"Census Tract 8233.02, Cook County, Illinois",1987,5979
632,17031823704,"Census Tract 8237.04, Cook County, Illinois",1541,4123
633,17043843900,"Census Tract 8439, DuPage County, Illinois",1316,4229
634,17043844702,"Census Tract 8447.02, DuPage County, Illinois",2524,5734
635,17043845701,"Census Tract 8457.01, DuPage County, Illinois",1618,4170
636,17043845703,"Census Tract 8457.03, DuPage County, Illinois",1913,4683
637,17043845802,"Census Tract 8458.02, DuPage County, Illinois",1821,3764
638,17043846207,"Census Tract 8462.07, DuPage County, Illinois",2103,5713
639,17043846304,"Census Tract 8463.04, DuPage County, Illinois",2743,6514
640,17043846405,"Census Tract 8464.05, DuPage County, Illinois",1704,4033
